Area1,Area2,Area3,Area4,Area5,Area6,Climb,Climb_Type,Grade,Pitches,Commitment,Route_type,Height,Quality,Danger,FA,Description,Protection
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Mad Meadows,The Hole Boulder,,The Hole,boulder,6,,,,,3,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Mad Meadows,The Rail Boulder,,The Crack,boulder,2,,,,,2,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Mad Meadows,The Rail Boulder,,The Scoop,boulder,2,,,,,2,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Pitless Avocado,Real Imagination,,Real Imagination,boulder,9,,,,,0,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Pitless Avocado,Real Imagination,,Claim Jumper,boulder,4,,,,,0,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Pitless Avocado,Slingblade,,Slingblade,boulder,6,,,,,0,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sleeping Lady Area,Sleeping Lady Boulder,,The Sleeping Lady,boulder,3,,,,,2,2,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Straightaway Boulders,WAS Boulder,,IS,boulder,7,,,,,3,0,,"Softly graded, but height-dependant; cool betas take you from the basketball hueco to the right then up",
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Straightaway Boulders,WAS Boulder,,WAS,boulder,8,,,,,3,0,,Softly graded; jug start --> arete --> dyno to the top,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Bubbles Boulder,,No Pitons Here,boulder,0,,,,,0,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Bubbles Boulder,,Bubbles,boulder,B,,,,,0,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Footless Traverse Boulder,,Raging Bull,boulder,7,,,,,0,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Footless Traverse Boulder,,The Footless Traverse,boulder,5,,,,,0,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Footless Traverse Boulder,,Shadowboxing,boulder,6,,,,,0,1,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Heel Hook Boulder,,Heel Hook Right,boulder,3,,,,,2,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Heel Hook Boulder,,Heel Hook Left,boulder,2,,,,,2,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Parking Lot Boulder,,Cramps,boulder,2,,,,,2,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Parking Lot Boulder,,Hate Monger,boulder,3,,,,,3,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Parking Lot Boulder,,Shock and Awe,boulder,3,,,,,2,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Picnic Boulder,,The Devonian Fish,boulder,0,,,,,3,-1,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Schist Cave,,Unknown,boulder,7,,,,,0,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Schist Cave,,Schist Cave Right,boulder,5,,,,,0,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Schist Cave,,Four Score and Schisty Years Ago,boulder,9,,,,,0,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Schisthead Boulder,,Unknown,boulder,3,,,,,3,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Schisthead Boulder,,Schisthead,boulder,2,,,,,3,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Swiftwater,Schisthead Boulder,,The Prey,boulder,0,,,,,3,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Prism Boulder,,White Sands,boulder,4,,,,,3,0,,Deceptively tricky; simple stem/slab climbing leaves you searching for the flat edge crimp rail which will bring you atop,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Prism Boulder,,X1,boulder,2,,,,,2,0,,Sword warmups,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Prism Boulder,,X2,boulder,1,,,,,2,0,,Sword warmups,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Prism Boulder,,Cubicle Gangster,boulder,0,,,,,2,0,,Sword warmups,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Prism Boulder,,Played Like a Poop Butt,boulder,0,,,,,2,0,,Sword warmups,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Prism Boulder,,Prism,boulder,9,,,,,0,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Sword Boulder,,The Sword,boulder,3,,,,,3,2,,"Awesome route.  Only ""true"" highball in Leavy; very committing move in the middle of the route, slightly confusing finish.  Tree downclimb",
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Sword Boulder,,Hourglass,boulder,7,,,,,3,0,,Super softly graded.  1 dynamic move to a slopey jug brings you to the v2 mantle finish.  Try the run start!,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Sword Boulder,,Resurrection,boulder,8,,,,,2,1,,Reachy and powerful,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Sword Warmups,,I ♥ Jugs,boulder,2,,,,,3,0,,Perfect jug ledge climbing.  Carved by the bouldering gods,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Sword Warmups,,The Wizard,boulder,3,,,,,3,0,,Neighbor of I ♥ Jugs but a tad tougher ,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Sword Warmups,,Sofa King,boulder,0,,,,,3,0,,"Another neighbor, but the softer one",
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Sword Warmups,,The Standard,boulder,1,,,,,2,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Sword Warmups,,The Classic,boulder,2,,,,,3,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Sword Boulders,Sword Warmups,,The Stairway,boulder,0,,,,,2,0,,,
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Tinman Boulders,Tinman Boulder,,Slot Problem,boulder,4,,,,,3,0,,"Very aesthetic face climb, one reachy move then you're done",
Washington,"Central-East Cascades, Wenatchee, & Leavenworth",Leavenworth,Tinman Boulders,Tinman Boulder,,Tinman,boulder,7,,,,,4,0,,"Beautiful Leavenworth classic, stand start v6, fun semi-beefy movement brings you to a heel hook lockoff reach",
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,Doja Area,,Doja,boulder,7,,,,,3,0,,Mildly heinous crimps lead to a sweet dynamic catch,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,Doja Area,,Fern Crack,boulder,3,,,,,3,1,,Pleasant 1-move-crux tallboy,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,Fragile Rock,,Bob's Balls,boulder,3,,,,,3,0,,"Fun movement up an outstanding rail, finishing with a committing move.",
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,Fragile Rock,,Obesity,boulder,7,,,,,4,0,,Stellar 7 with an awesome rose move smack dab in the middle.  Semi-dynamic finish,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,Fragile Rock,,Obesity Direct,boulder,8,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,Midnight Lichen Boulder,,Midnight Lichen,boulder,4,,,,,3,0,,Sweet bodywork intensive pebble wrastle,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,Midnight Lichen Boulder,,Elementary,boulder,1,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,Road To Zion,,Metroid Prime,boulder,6,,,,,2,0,,Microedge ruins the beauty,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,Samurai Boulder,,The Samurai,boulder,5,,,,,4,0,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,The Equinox Boulder,,No Chaser,boulder,5,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,The Equinox Boulder,,The Equinox,boulder,10,,,,,3,0,,First WA v10!! Didn't feel very difficult; skipped hard core moves by making the dyno from the heel hook.,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,The Equinox Boulder,,Summer Solstice,boulder,3,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,The Equinox Boulder,,Scotty,boulder,1,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,The Equinox Boulder,,Beam Me Up,boulder,2,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,The Sanctuary Boulders,,The Catcher,boulder,0,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,The Sanctuary Boulders,,BMOC,boulder,2,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,The Sanctuary Boulders,,Regatta de Blanc,boulder,0,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Reiter Foothills,The Sanctuary Boulders,,Regatta de BMOC,boulder,3,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Gold Bar,The Five Star,Five Star Boulder,,Green Padded Ass,boulder,6,,,,,3,1,,They aren't jugs.,
Washington,Central-West Cascades & Seattle,Gold Bar,The Five Star,Five Star Boulder,,Sobrosity,boulder,6,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Gold Bar,The Five Star,Five Star Boulder,,Ross Bongo,boulder,8,,,,,0,2,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Zeke's,Camp Serene Boulder,,Superman,boulder,6,,,,,0,1,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Zeke's,Camp Serene Boulder,,Insanity Later,boulder,2,,,,,2,1,,Puzzling warmup,
Washington,Central-West Cascades & Seattle,Gold Bar,Zeke's,Camp Serene Boulder,,Climax Control,boulder,6,,,,,4,1,,"King line of the boulder, fun climbing with a little heart pound",
Washington,Central-West Cascades & Seattle,Gold Bar,Zeke's,Camp Serene Boulder,,Serenity Now,boulder,5,,,,,4,1,,Sweet dihedral puzzle,
Washington,Central-West Cascades & Seattle,Gold Bar,Zeke's,Camp Serene Boulder,,Chemical Imbalance,boulder,8,,,,,0,1,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Zeke's,Camp Serene Boulder,,Inserene,boulder,0,,,,,2,0,,Downclimb,
Washington,Central-West Cascades & Seattle,Gold Bar,Zeke's,Camp Serene Boulder,,The Arete,boulder,0,,,,,0,1,,,
Washington,Central-West Cascades & Seattle,Gold Bar,Zeke's,Camp Serene Boulder,,Highway Crack,boulder,1,,,,,0,1,,,
Washington,Central-West Cascades & Seattle,Index,River Boulders,Jewel Boulder,,Jewel,boulder,3,,,,,3,0,,"Pretty and simple.  Blind, reachy topout",
Washington,Central-West Cascades & Seattle,Index,River Boulders,Leggo Boulder,,Leggo My Eggo,boulder,6,,,,,3,0,,Soft classic with sweet movement and a surprisingly intimidating dyno,
Washington,Central-West Cascades & Seattle,Index,River Boulders,Leggo Boulder,,Stacking Leggos,boulder,8,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Index,River Boulders,Leggo Boulder,,Gimme Back My ID,boulder,5,,,,,2,0,,The biggest jug you've ever felt,
Washington,Central-West Cascades & Seattle,Index,River Boulders,Leggo Boulder,,Leggo Arete,boulder,2,,,,,3,0,,"Solid warmup, delicate mantle",
Washington,Central-West Cascades & Seattle,Index,River Boulders,Riverside Boulder,,Finger Crack,boulder,3,,,,,2,0,,Neat line along the water,
Washington,Central-West Cascades & Seattle,Index,River Boulders,Wave Boulder,,The Wave,boulder,9,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Appa Boulder,,Cycle of Life,boulder,2,,,,,3,2,,"9/9/16:Awkward start leads to committing moves on a slab arete, neat climbing at the top; 8/15/18: Climbed correctly, not bad, interesting movement",
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Appa Boulder,,Yaqui Mind,boulder,4,,,,,0,1,,May have bad beta but the reach to the arete is long and v6ish.  The other climbing is very sustained and amazing,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Appa Boulder,,Appa,boulder,2,,,,,3,2,,Sweet line of crimp rails lead up an otherwise blank highball slab; cool moves with some slab feet trust will bring you to the summit,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Appa Boulder,,Wood in Your Face,boulder,2,,,,,1,1,,Poor line which includes an awkward start and climbing around a tree to summit,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Dreamscape Boulder,,Dreamscape,boulder,7,,,,,4,0,,Awesome climb starts with an overhung rail traverse leading into a full span reach and ending with a dyno,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Dreamscape Boulder,,Money Badger,boulder,6,,,,,3,0,,Hard but good flowy movement.  One annoyingly small hold,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Dreamscape Boulder,,El Sapo,boulder,4,,,,,2,0,,Not bad but not worth repeating,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Honey Badger Area,,Flying Honey Badger,boulder,7,,,,,2,0,,Little painful and awkward at the start; crimp rail dyno finish; short problem,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Honey Badger Area,,Mirage,boulder,5,,,,,0,1,,,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Honey Badger Area,,Twinkle Toes,boulder,3,,,,,3,0,,simple little mantle; good warmup,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Honey Badger Area,,Emily's Problem,boulder,1,,,,,3,0,,simple semi-slab warmup,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Honey Badger Area,,Chocolate Chip,boulder,2,,,,,2,1,,Good arete warmup with a heady blank slab topout,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Network Area,,Grouter Space,boulder,4,,,,,2,1,,Pad stack lean high start; they did what they could.  Good movement otherwise.  Underrated,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Network Area,,The Network,boulder,5,,,,,4,0,,A fantastic climb and ~testpiece for v5.  Not very sustained but keeps you on your toes,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Quarry Boulders,,Neanderthal,boulder,2,,,,,3,0,,Plain lieback warmup; soft for its grade,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Quarry Boulders,,Encino Falls,boulder,6,,,,,0,0,,"Tricky climb, unknown beta, small sharp slots",
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Quarry Boulders,,Pipeline,boulder,3,,,,,3,0,,Cool climb up a small vert face using an old drill shaft,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Quarry Boulders,,Desperate Attention,boulder,5,,,,,4,0,,Fun desperate arete climbing ending with a huck to the top,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Quarry Boulders,,Desperate Slab,boulder,2,,,,,2,0,,Boring drill pocket climb maybe 9 feet tall,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Roulette Area,,Robot Heart,boulder,8,,,,,0,1,,Beauitful arete climb; slappy with poor feet and a few hucks at the top,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Roulette Area,,Transplant,boulder,3,,,,,3,0,,Cool dynamic move but has a poor landing,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Roulette Area,,Undivided Attention,boulder,6,,,,,3,0,,Good holds but scrunch start lowers the grade significantly,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Roulette Area,,Roulette Dares,boulder,10,,,,,3,0,,Thuggy movement on volume-like holds under the suspended block.  Short but dope,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Roulette Area,,Douglas Squirrel,boulder,0,,,,,2,0.5,,This is not v0,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Roulette Area,,Clean Rail,boulder,B,,,,,2,0,,Not in guide but clearly clean,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Solaris Area,,Solaris,boulder,6,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Solaris Area,,Conscious Sedation,boulder,3,,,,,0,1,,"UNSENT: Possibly didn't finish correctly. 9/13/2016:Cool slab movement, but a bit mossy; easy feet to rest on the whole time",
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Solaris Area,,Where The Wild Things Go,boulder,3,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Solaris Area,,Thunder From Down Under,boulder,5,,,,,4,0,,,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Sun Sail Boulder,,Gringo Starr,boulder,2,,,,,3,0,,Fun tricky and commiting slab problem,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Sun Sail Boulder,,Goose Bumps,boulder,2,,,,,3,0,,Slightly more daring than Gringo Starr,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Sun Sail Boulder,,Hamster Dance,boulder,0,,,,,2,0,,"Meh v0, kind of just a step/mantle onto the rock",
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Sun Sail Boulder,,Sun Sail,boulder,3,,,,,3,0,,"Aestetic rail but harder than it looks, stiff for its grade",
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Sun Sail Boulder,,Lead Anchor,boulder,4,,,,,3,0,,"Cool span problem, debateably easier than Sun Sail but = in worth",
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Sun Sail Boulder,,Sun Seeker,boulder,2,,,,,2,0,,"Plain problem behind a tree, probably wont repeat",
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Sun Sail Boulder,,El Gaucho,boulder,2,,,,,2,0,,"Tricky and ""on the edge"" problem, worth ticking but not repeating",
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Sun Sail Boulder,,Rumpus Room,boulder,1,,,,,2,0,,"Simple v1 warmup, only 1 hard move",
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Yin Yang Boulder,,Yin Yang,boulder,7,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Index,Sasquatch,Yin Yang Boulder,,La Chupacabra,boulder,4,,,,,2,0,,Better than it looks but still not great. ,
Washington,Central-West Cascades & Seattle,Index,Zelda Boulders,Engineer's Slab,,The Engineer,boulder,9,,,,,0,2,,,
Washington,Central-West Cascades & Seattle,Index,Zelda Boulders,Engineer's Slab,,The Architect,boulder,11,,,,,0,2,,,
Washington,Central-West Cascades & Seattle,Index,Zelda Boulders,Lookout Point Trail Boulders,,Midnite,boulder,9,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Index,Zelda Boulders,Zelda Rails Boulder,,Zelda Rails,boulder,4,,,,,3,0,,Great climb.  Fun interesting movement,
Washington,Central-West Cascades & Seattle,Miller River,Lower Devil's Club Forest,Offwidth Boulder,,Piano Man,boulder,5,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,420 Boulder,,Hail to the Chief,boulder,8,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,420 Boulder,,Contact High,boulder,9,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,420 Boulder,,The Hot Box,boulder,5,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,Dinosaur Boulder,,Dinosaur Skin,boulder,4,,,,,3,0,,Find your way through a maze of poor miscellaneous edges to topout in 3-5 moves.  Wicked cool feature!,
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,Landjager Boulder,,The Girlfriend Slab,boulder,0,,,,,1,0,,"Step jump, not so much a climb",
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,Landjager Boulder,,Slabjager,boulder,2,,,,,2,0,,"Tricky feet to start, simple to the top but poor hands up there",
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,Landjager Boulder,,Miller Light,boulder,5,,,,,3,0,,"Tricky foot beta, good climb overall",
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,Landjager Boulder,,Landjager,boulder,9,,,,,4,0,,"First ""9"", very soft for grade i think, crimpdurance with some reachy moves and cool footwork",
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,Landjager Boulder,,Landjager Direct,boulder,7,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,Landjager Boulder,,Sauerkraut Traverse,boulder,0,,,,,2,0,,Kinda tricky because the hands are poor,
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,McBerkey Boulder,,McBerkey,boulder,7,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,The Diamond,,Diamond Engagement,boulder,6,,,,,4,1,,Beta intensive (multiple betas) movement brings you out from the smaller diamond.  Not a gimme to top out the big diamond though!,
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,The Diamond,,The Right Diamond,boulder,5,,,,,4,1,,"Just as good as Diamond Engagement, tad burlier but easier",
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,The Diamond,,Diamond Right Right,boulder,4,,,,,2,0,,"Same start for The Right Diamond, but much more boring and easier finish",
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,The French Boulder,,That Dope Line,boulder,3,,,,,3,1,,Really cool feature of a mega rail traverse.  Only did half? because of an awkward mantle topout with a tree in the way.  ,
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,The French Boulder,,French Arete,boulder,1,,,,,3,0,,"Easy rail traverse up. Very fun, not great feet",
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,The French Boulder,,French Slab,boulder,2,,,,,3,0,,"Tricky climb through odd features of the slab, committing pistol squat finish",
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,The French Boulder,,French Connection,boulder,5,,,,,3,0,,"Fun crouch start to French Slab, tricky rounding the corner",
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,The French Boulder,,French Exit,boulder,4,,,,,4,1,,Rad double arete movement over a poor landing,
Washington,Central-West Cascades & Seattle,Miller River,Morpheus,Wiseman's Prow,,Wiseman's Fear,boulder,6,,,,,3,1,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Corridor Corner,,The Naughty Corner,boulder,7,,,,,4,0,,Cool crimpy face/arete climbing to a final dyno for the lip,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Corridor Slab,,Bunny Lebowski,boulder,0,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Corridor Slab,,Red Fish,boulder,0,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Corridor Triangle,,The Real Mother Goose,boulder,2,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,King of the Hill Boulder,,Solaxsis,boulder,1,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,King of the Hill Boulder,,King of the Hill Slab,boulder,2,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,King of the Hill Boulder,,Unnamed,boulder,4,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,King of the Hill Boulder,,Bushy Tail Traverse,boulder,5,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,King of the Hill Boulder,,Inferno,boulder,5,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Loch Ness Warmups,,Katamari,boulder,0,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Loch Ness Warmups,,Fu Manchu,boulder,0,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Loch Ness Warmups,,Blue Chin,boulder,3,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Paradise Lookout Boulder,,Wet & Unprotected,boulder,3,,,,,5,1,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Paradise Lookout Boulder,,Promiscuous Pool Boy,boulder,4,,,,,2,1,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Shapeshifter Boulder,,French Tickler,boulder,4,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Shapeshifter Boulder,,I Don't Fuck with Cockroaches,boulder,4,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Shapeshifter Boulder,,Shapeshifter,boulder,3,,,,,4,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Shapeshifter Boulder,,Frowny Face,boulder,3,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Starboard Boulder,,Nautical Mermaid,boulder,2,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Starboard Boulder,,Opposite of Starboard,boulder,3,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Stockholm Syndrom Boulder,,Stockholm Syndrome,boulder,7,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Talus Breeze Boulder,,Bait & Switch,boulder,3,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Talus Breeze Boulder,,Daddy Long Legs,boulder,3,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Paradise,Talus Breeze Boulder,,Gone Fishing,boulder,3,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Prospect,Buddha Boulder,,Angry Buddha,boulder,6,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Prospect,Buddha Boulder,,Stage Fright,boulder,9,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Prospect,Magic Boulder,,Ministry of Magic,boulder,9,,,,,3,0,,"Harder than expected topout, but an otherwise great climb",
Washington,Central-West Cascades & Seattle,Miller River,Prospect,Magic Boulder,,Illusions of Grandeur,boulder,5,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Prospect,Prospect Slabs,,Lichen Strike,boulder,2,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Prospect,Prospect Slabs,,Cheap Thrills,boulder,3,,,,,2,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Prospect,Prospector Boulder,,The Prospector,boulder,6,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Prospect,The Saucer,,Wild Obsessions,boulder,4,,,,,3,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Upper Devil's Club Forest,Chicken Slab Boulder,,Atlas,boulder,10,,,,,0,0,,,
Washington,Central-West Cascades & Seattle,Miller River,Upper Devil's Club Forest,Chicken Slab Boulder,,Dropping the Chicken,boulder,4,,,,,3,1,,"Funky, committing, and interesting.  Never felt physically strained but it was not easy!",
